NOME_FUNDO;DOC_FUNDO;DATA_FUNDO;NOME_ORIGINADOR;DOC_ORIGINADOR;NOME_CEDENTE;DOC_CEDENTE;NOME_SACADO;DOC_SACADO;SEU_NUMERO;NU_DOCUMENTO;TIPO_RECEBIVEL;VALOR_NOMINAL;VALOR_PRESENTE;VALOR_AQUISICAO;VALOR_PDD;FAIXA_PDD;DATA_REFERENCIA;DATA_VENCIMENTO_ORIGINAL;DATA_VENCIMENTO_AJUSTADA;DATA_EMISSAO;DATA_AQUISICAO;PRAZO;PRAZO_ATUAL;SITUACAO_RECEBIVEL;TAXA_CESSAO;TX_RECEBIVEL;COOBRIGACAO
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_14;607044829;CCB Digital;1.504,69;1.350,82;1.223,33;0,00;A;23/05/2022;22/12/2022;22/12/2022;05/11/2021;05/11/2021;284;148;A vencer;0,20188267;0,20163743;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_15;607044829;CCB Digital;1.504,69;1.329,67;1.204,43;0,00;A;23/05/2022;22/01/2023;22/01/2023;05/11/2021;05/11/2021;306;170;A vencer;0,20188267;0,20117659;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_16;607044829;CCB Digital;1.504,69;1.309,68;1.185,81;0,00;A;23/05/2022;22/02/2023;22/02/2023;05/11/2021;05/11/2021;326;190;A vencer;0,20188267;0,20213575;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_17;607044829;CCB Digital;1.504,69;1.291,11;1.169,25;0,00;A;23/05/2022;22/03/2023;22/03/2023;05/11/2021;05/11/2021;346;210;A vencer;0,20188267;0,20165647;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_18;607044829;CCB Digital;1.504,69;1.271,28;1.151,18;0,00;A;23/05/2022;22/04/2023;22/04/2023;05/11/2021;05/11/2021;367;231;A vencer;0,20188267;0,20187646;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_07;607044829;CCB Digital;1.504,69;1.504,69;1.362,20;0,00;A;23/05/2022;22/05/2022;22/05/2022;05/11/2021;05/11/2021;136;-1;Vencido;0,20188267;0,20242631;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_08;607044829;CCB Digital;1.504,69;1.481,71;1.341,15;0,00;A;23/05/2022;22/06/2022;22/06/2022;05/11/2021;05/11/2021;157;21;A vencer;0,20188267;0,20283515;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INNOVARE COMERCIO DE MOVEIS EIRELI;10.587.667/0001-96;607044829_09;607044829;CCB Digital;1.504,69;1.458,38;1.321,09;0,00;A;23/05/2022;22/07/2022;22/07/2022;05/11/2021;05/11/2021;179;43;A vencer;0,20188267;0,20105389;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607045225_12;607045225;CCB Digital;2.481,74;2.295,28;2.093,94;0,00;A;23/05/2022;03/11/2022;03/11/2022;09/11/2021;09/11/2021;248;114;A vencer;0,18840135;0,18845363;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_20;607044319;CCB Digital;1.985,39;1.660,58;1.514,51;0,00;A;23/05/2022;04/06/2023;04/06/2023;09/11/2021;09/11/2021;394;260;A vencer;0,18831560;0,18904807;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_21;607044319;CCB Digital;1.985,39;1.637,41;1.493,16;0,00;A;23/05/2022;04/07/2023;04/07/2023;09/11/2021;09/11/2021;414;280;A vencer;0,18831560;0,18937741;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_22;607044319;CCB Digital;1.985,39;1.612,99;1.471,41;0,00;A;23/05/2022;04/08/2023;04/08/2023;09/11/2021;09/11/2021;437;303;A vencer;0,18831560;0,18858524;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_23;607044319;CCB Digital;1.985,39;1.589,62;1.449,98;0,00;A;23/05/2022;04/09/2023;04/09/2023;09/11/2021;09/11/2021;458;324;A vencer;0,18831560;0,18876470;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_24;607044319;CCB Digital;1.985,39;1.567,12;1.429,54;0,00;A;23/05/2022;04/10/2023;04/10/2023;09/11/2021;09/11/2021;479;345;A vencer;0,18831560;0,18863180;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_14;607044319;CCB Digital;1.985,39;1.809,73;1.650,75;0,00;A;23/05/2022;04/12/2022;04/12/2022;09/11/2021;09/11/2021;269;135;A vencer;0,18831560;0,18877145;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_15;607044319;CCB Digital;1.985,39;1.783,03;1.626,71;0,00;A;23/05/2022;04/01/2023;04/01/2023;09/11/2021;09/11/2021;291;157;A vencer;0,18831560;0,18833291;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_16;607044319;CCB Digital;1.985,39;1.756,25;1.603,02;0,00;A;23/05/2022;04/02/2023;04/02/2023;09/11/2021;09/11/2021;314;180;A vencer;0,18831560;0,18730478;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_17;607044319;CCB Digital;1.985,39;1.733,83;1.581,92;0,00;A;23/05/2022;04/03/2023;04/03/2023;09/11/2021;09/11/2021;332;198;A vencer;0,18831560;0,18819440;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_18;607044319;CCB Digital;1.985,39;1.708,77;1.558,88;0,00;A;23/05/2022;04/04/2023;04/04/2023;09/11/2021;09/11/2021;353;219;A vencer;0,18831560;0,18845069;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_19;607044319;CCB Digital;1.985,39;1.685,39;1.536,90;0,00;A;23/05/2022;04/05/2023;04/05/2023;09/11/2021;09/11/2021;372;238;A vencer;0,18831560;0,18940341;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_08;607044319;CCB Digital;1.985,39;1.971,93;1.800,10;0,00;A;23/05/2022;04/06/2022;04/06/2022;09/11/2021;09/11/2021;144;10;A vencer;0,18831560;0,18702836;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_09;607044319;CCB Digital;1.985,39;1.946,16;1.774,73;0,00;A;23/05/2022;04/07/2022;04/07/2022;09/11/2021;09/11/2021;163;29;A vencer;0,18831560;0,18935562;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_10;607044319;CCB Digital;1.985,39;1.916,22;1.748,88;0,00;A;23/05/2022;04/08/2022;04/08/2022;09/11/2021;09/11/2021;186;52;A vencer;0,18831560;0,18749667;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_11;607044319;CCB Digital;1.985,39;1.887,91;1.723,40;0,00;A;23/05/2022;04/09/2022;04/09/2022;09/11/2021;09/11/2021;208;74;A vencer;0,18831560;0,18702766;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_12;607044319;CCB Digital;1.985,39;1.861,94;1.699,11;0,00;A;23/05/2022;04/10/2022;04/10/2022;09/11/2021;09/11/2021;228;94;A vencer;0,18831560;0,18779826;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;607044319_13;607044319;CCB Digital;1.985,39;1.835,15;1.674,36;0,00;A;23/05/2022;04/11/2022;04/11/2022;09/11/2021;09/11/2021;249;115;A vencer;0,18831560;0,18819719;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_21;607045988;CCB Digital;1.582,54;1.192,23;1.061,18;0,00;A;23/05/2022;05/08/2023;05/08/2023;23/11/2021;23/11/2021;429;304;A vencer;0,26407160;0,26460426;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_22;607045988;CCB Digital;1.582,54;1.168,78;1.040,18;0,00;A;23/05/2022;05/09/2023;05/09/2023;23/11/2021;23/11/2021;450;325;A vencer;0,26407160;0,26490489;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_23;607045988;CCB Digital;1.582,54;1.146,32;1.020,26;0,00;A;23/05/2022;05/10/2023;05/10/2023;23/11/2021;23/11/2021;471;346;A vencer;0,26407160;0,26473787;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_24;607045988;CCB Digital;1.582,54;1.124,03;1.000,08;0,00;A;23/05/2022;05/11/2023;05/11/2023;23/11/2021;23/11/2021;491;366;A vencer;0,26407160;0,26560631;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_13;607045988;CCB Digital;1.582,54;1.394,94;1.241,12;0,00;A;23/05/2022;05/12/2022;05/12/2022;23/11/2021;23/11/2021;260;135;A vencer;0,26407160;0,26559138;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_14;607045988;CCB Digital;1.582,54;1.366,43;1.216,57;0,00;A;23/05/2022;05/01/2023;05/01/2023;23/11/2021;23/11/2021;283;158;A vencer;0,26407160;0,26388083;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_15;607045988;CCB Digital;1.582,54;1.339,14;1.192,50;0,00;A;23/05/2022;05/02/2023;05/02/2023;23/11/2021;23/11/2021;305;180;A vencer;0,26407160;0,26339908;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_16;607045988;CCB Digital;1.582,54;1.315,87;1.171,17;0,00;A;23/05/2022;05/03/2023;05/03/2023;23/11/2021;23/11/2021;323;198;A vencer;0,26407160;0,26472876;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_17;607045988;CCB Digital;1.582,54;1.289,60;1.148,00;0,00;A;23/05/2022;05/04/2023;05/04/2023;23/11/2021;23/11/2021;345;220;A vencer;0,26407160;0,26424709;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_18;607045988;CCB Digital;1.582,54;1.265,62;1.126,01;0,00;A;23/05/2022;05/05/2023;05/05/2023;23/11/2021;23/11/2021;364;239;A vencer;0,26407160;0,26570267;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_07;607045988;CCB Digital;1.582,54;1.567,95;1.396,51;0,00;A;23/05/2022;05/06/2022;05/06/2022;23/11/2021;23/11/2021;135;10;A vencer;0,26407160;0,26293172;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_08;607045988;CCB Digital;1.582,54;1.538,93;1.369,77;0,00;A;23/05/2022;05/07/2022;05/07/2022;23/11/2021;23/11/2021;155;30;A vencer;0,26407160;0,26458935;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_09;607045988;CCB Digital;1.582,54;1.506,95;1.342,67;0,00;A;23/05/2022;05/08/2022;05/08/2022;23/11/2021;23/11/2021;178;53;A vencer;0,26407160;0,26200911;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_10;607045988;CCB Digital;1.582,54;1.477,68;1.316,10;0,00;A;23/05/2022;05/09/2022;05/09/2022;23/11/2021;23/11/2021;199;74;A vencer;0,26407160;0,26296079;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_11;607045988;CCB Digital;1.582,54;1.449,29;1.290,90;0,00;A;23/05/2022;05/10/2022;05/10/2022;23/11/2021;23/11/2021;220;95;A vencer;0,26407160;0,26278469;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;Somar Comercio e Representação de Produt;25.425.607/0001-44;607045988_12;607045988;CCB Digital;1.582,54;1.421,01;1.265,36;0,00;A;23/05/2022;05/11/2022;05/11/2022;23/11/2021;23/11/2021;241;116;A vencer;0,26407160;0,26349753;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INDRA COMERCIO DE MAQUINAS E MOTORES LTD;02.450.409/0001-35;607048030_13;607048030;CCB Digital;5.168,08;4.555,03;4.135,57;0,00;A;23/05/2022;23/12/2022;23/12/2022;08/12/2021;08/12/2021;263;149;A vencer;0,23854513;0,23807068;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;INDRA COMERCIO DE MAQUINAS E MOTORES LTD;02.450.409/0001-35;607048030_14;607048030;CCB Digital;5.168,08;4.473,65;4.061,05;0,00;A;23/05/2022;23/01/2023;23/01/2023;08/12/2021;08/12/2021;284;170;A vencer;0,23854513;0,23849636;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;FERRAZ PROJETOS E NEGOCIOS LTDA;31.068.863/0001-24;607055556_03;607055556;CCB Digital;2.020,00;2.009,01;3.722,45;0,00;A;23/05/2022;27/05/2022;27/05/2022;02/03/2022;02/03/2022;60;4;A vencer;0,39240978;0,41032910;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;FERRAZ PROJETOS E NEGOCIOS LTDA;31.068.863/0001-24;607055556_04;607055556;CCB Digital;2.020,00;1.958,98;3.647,35;0,00;A;23/05/2022;27/06/2022;27/06/2022;02/03/2022;02/03/2022;80;24;A vencer;0,39240978;0,37997864;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;FERRAZ PROJETOS E NEGOCIOS LTDA;31.068.863/0001-24;607055556_05;607055556;CCB Digital;2.020,00;1.911,89;3.576,11;0,00;A;23/05/2022;27/07/2022;27/07/2022;02/03/2022;02/03/2022;102;46;A vencer;0,39240978;0,35166256;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;FERRAZ PROJETOS E NEGOCIOS LTDA;31.068.863/0001-24;607055556_06;607055556;CCB Digital;2.020,00;1.867,35;3.503,95;0,00;A;23/05/2022;27/08/2022;27/08/2022;02/03/2022;02/03/2022;125;69;A vencer;0,39240978;0,33240454;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CHECCHIA & SILVA LTDA;14.620.502/0001-20;607055488_01;607055488;CCB Digital;226.000,00;208.964,84;195.715,80;0,00;A;23/05/2022;25/08/2022;25/08/2022;02/03/2022;02/03/2022;123;67;A vencer;0,34280526;0,34280526;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;FERRAZ PROJETOS E NEGOCIOS LTDA;31.068.863/0001-24;607055555_01;607055555;CCB Digital;110.100,00;101.779,75;173.463,31;0,00;A;23/05/2022;27/08/2022;27/08/2022;02/03/2022;02/03/2022;125;69;A vencer;0,33239775;0,33239775;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_003;607054849;CCB Digital;13.706,85;13.502,09;12.540,42;0,00;A;23/05/2022;07/06/2022;07/06/2022;04/03/2022;04/03/2022;65;11;A vencer;0,27501813;0,41171944;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_004;607054849;CCB Digital;13.706,85;13.169,86;12.310,96;0,00;A;23/05/2022;07/07/2022;07/07/2022;04/03/2022;04/03/2022;86;32;A vencer;0,27501813;0,36988107;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_005;607054849;CCB Digital;13.706,85;12.866,82;12.078,27;0,00;A;23/05/2022;07/08/2022;07/08/2022;04/03/2022;04/03/2022;108;54;A vencer;0,27501813;0,34331180;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_006;607054849;CCB Digital;13.706,85;12.588,62;11.849,97;0,00;A;23/05/2022;07/09/2022;07/09/2022;04/03/2022;04/03/2022;130;76;A vencer;0,27501813;0,32602079;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_007;607054849;CCB Digital;13.706,85;12.335,98;11.633,13;0,00;A;23/05/2022;07/10/2022;07/10/2022;04/03/2022;04/03/2022;151;97;A vencer;0,27501813;0,31489900;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_008;607054849;CCB Digital;13.706,85;12.096,82;11.413,25;0,00;A;23/05/2022;07/11/2022;07/11/2022;04/03/2022;04/03/2022;170;116;A vencer;0,27501813;0,31186472;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_009;607054849;CCB Digital;13.706,85;11.861,54;11.204,41;0,00;A;23/05/2022;07/12/2022;07/12/2022;04/03/2022;04/03/2022;191;137;A vencer;0,27501813;0,30469572;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_010;607054849;CCB Digital;13.706,85;11.622,10;10.992,63;0,00;A;23/05/2022;07/01/2023;07/01/2023;04/03/2022;04/03/2022;214;160;A vencer;0,27501813;0,29674227;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_011;607054849;CCB Digital;13.706,85;11.395,68;10.784,85;0,00;A;23/05/2022;07/02/2023;07/02/2023;04/03/2022;04/03/2022;235;181;A vencer;0,27501813;0,29317081;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_012;607054849;CCB Digital;13.706,85;11.198,26;10.600,56;0,00;A;23/05/2022;07/03/2023;07/03/2023;04/03/2022;04/03/2022;253;199;A vencer;0,27501813;0,29171800;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_013;607054849;CCB Digital;13.706,85;10.977,39;10.400,18;0,00;A;23/05/2022;07/04/2023;07/04/2023;04/03/2022;04/03/2022;276;222;A vencer;0,27501813;0,28668132;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_014;607054849;CCB Digital;13.706,85;10.777,45;10.209,89;0,00;A;23/05/2022;07/05/2023;07/05/2023;04/03/2022;04/03/2022;294;240;A vencer;0,27501813;0,28719042;Nao
